estado,anio,periodo,fecha,metric,indicador,fuente,valor
Aguascalientes,2014,T1,2014-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,17333.0
Aguascalientes,2014,T2,2014-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,18803.0
Aguascalientes,2014,T3,2014-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,18236.0
Aguascalientes,2014,T4,2014-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,17794.0
Aguascalientes,2014,6 Meses,2014-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,18068.0
Aguascalientes,2014,9 Meses,2014-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,18124.0
Aguascalientes,2014,Anual,2014-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,18042.0
Aguascalientes,2015,T1,2015-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,18146.0
Aguascalientes,2015,T2,2015-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,18778.0
Aguascalientes,2015,T3,2015-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,19155.0
Aguascalientes,2015,T4,2015-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,20298.0
Aguascalientes,2015,6 Meses,2015-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,18462.0
Aguascalientes,2015,9 Meses,2015-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,18693.0
Aguascalientes,2015,Anual,2015-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,19094.0
Aguascalientes,2016,T1,2016-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,21138.0
Aguascalientes,2016,T2,2016-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,20503.0
Aguascalientes,2016,T3,2016-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,20347.0
Aguascalientes,2016,T4,2016-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,20803.0
Aguascalientes,2016,6 Meses,2016-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,20821.0
Aguascalientes,2016,9 Meses,2016-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,20663.0
Aguascalientes,2016,Anual,2016-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,20698.0
Aguascalientes,2017,T1,2017-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,19387.0
Aguascalientes,2017,T2,2017-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,18872.0
Aguascalientes,2017,T3,2017-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,18550.0
Aguascalientes,2017,T4,2017-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,18957.0
Aguascalientes,2017,6 Meses,2017-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,19130.0
Aguascalientes,2017,9 Meses,2017-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,18936.0
Aguascalientes,2017,Anual,2017-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,18942.0
Aguascalientes,2018,T1,2018-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,19112.0
Aguascalientes,2018,T2,2018-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,19917.0
Aguascalientes,2018,T3,2018-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,19885.0
Aguascalientes,2018,T4,2018-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,20383.0
Aguascalientes,2018,6 Meses,2018-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,19515.0
Aguascalientes,2018,9 Meses,2018-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,19638.0
Aguascalientes,2018,Anual,2018-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,19824.0
Aguascalientes,2019,T1,2019-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,20163.0
Aguascalientes,2019,T2,2019-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,20753.0
Aguascalientes,2019,T3,2019-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,20321.0
Aguascalientes,2019,T4,2019-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,19327.0
Aguascalientes,2019,6 Meses,2019-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,20458.0
Aguascalientes,2019,9 Meses,2019-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,20412.0
Aguascalientes,2019,Anual,2019-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,20141.0
Aguascalientes,2020,T1,2020-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,19878.0
Aguascalientes,2020,T2,2020-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,16465.0
Aguascalientes,2020,T3,2020-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,19083.0
Aguascalientes,2020,T4,2020-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,19596.0
Aguascalientes,2020,6 Meses,2020-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,18172.0
Aguascalientes,2020,9 Meses,2020-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,18475.0
Aguascalientes,2020,Anual,2020-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,18756.0
Aguascalientes,2021,T1,2021-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,20483.0
Aguascalientes,2021,T2,2021-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,22287.0
Aguascalientes,2021,T3,2021-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,23651.0
Aguascalientes,2021,T4,2021-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,24308.0
Aguascalientes,2021,6 Meses,2021-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,21385.0
Aguascalientes,2021,9 Meses,2021-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,22140.0
Aguascalientes,2021,Anual,2021-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,22682.0
Aguascalientes,2022,T1,2022-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,23163.0
Aguascalientes,2022,T2,2022-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,24224.0
Aguascalientes,2022,T3,2022-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,25778.0
Aguascalientes,2022,T4,2022-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,26685.0
Aguascalientes,2022,6 Meses,2022-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,23694.0
Aguascalientes,2022,9 Meses,2022-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,24388.0
Aguascalientes,2022,Anual,2022-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,24963.0
Aguascalientes,2023,T1,2023-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,24421.0
Aguascalientes,2023,T2,2023-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,24571.0
Aguascalientes,2023,T3,2023-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,28208.0
Aguascalientes,2023,T4,2023-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,26963.0
Aguascalientes,2023,6 Meses,2023-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,24496.0
Aguascalientes,2023,9 Meses,2023-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,25733.0
Aguascalientes,2023,Anual,2023-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,26041.0
Aguascalientes,2024,T1,2024-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,23748.0
Aguascalientes,2024,T2,2024-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,24979.0
Aguascalientes,2024,T3,2024-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,26328.0
Aguascalientes,2024,T4,2024-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,27917.0
Aguascalientes,2024,6 Meses,2024-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,24364.0
Aguascalientes,2024,9 Meses,2024-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,25018.0
Aguascalientes,2024,Anual,2024-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,25743.0
Aguascalientes,2025,T1P,2025-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,23744.0
Aguascalientes,2025,T2,2025-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Aguascalientes,2025,T3,2025-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Aguascalientes,2025,T4,2025-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Aguascalientes,2025,6 Meses,2025-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Aguascalientes,2025,9 Meses,2025-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Aguascalientes,2025,Anual,2025-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Baja California,2005,T1,2005-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,40302.0
Baja California,2005,T2,2005-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,41375.0
Baja California,2005,T3,2005-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,41343.0
Baja California,2005,T4,2005-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,42043.0
Baja California,2005,6 Meses,2005-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,40839.0
Baja California,2005,9 Meses,2005-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,41007.0
Baja California,2005,Anual,2005-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,41266.0
Baja California,2006,T1,2006-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,41420.0
Baja California,2006,T2,2006-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,42915.0
Baja California,2006,T3,2006-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,44166.0
Baja California,2006,T4,2006-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,44778.0
Baja California,2006,6 Meses,2006-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,42168.0
Baja California,2006,9 Meses,2006-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,42834.0
Baja California,2006,Anual,2006-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,43320.0
Baja California,2007,T1,2007-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,44956.0
Baja California,2007,T2,2007-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,46687.0
Baja California,2007,T3,2007-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48457.0
Baja California,2007,T4,2007-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,47708.0
Baja California,2007,6 Meses,2007-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,45822.0
Baja California,2007,9 Meses,2007-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,46700.0
Baja California,2007,Anual,2007-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,46952.0
Baja California,2008,T1,2008-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,46567.0
Baja California,2008,T2,2008-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,49069.0
Baja California,2008,T3,2008-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,52653.0
Baja California,2008,T4,2008-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,46040.0
Baja California,2008,6 Meses,2008-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,47818.0
Baja California,2008,9 Meses,2008-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,49430.0
Baja California,2008,Anual,2008-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48582.0
Baja California,2009,T1,2009-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,46280.0
Baja California,2009,T2,2009-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48732.0
Baja California,2009,T3,2009-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,44673.0
Baja California,2009,T4,2009-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,46799.0
Baja California,2009,6 Meses,2009-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,47506.0
Baja California,2009,9 Meses,2009-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,46562.0
Baja California,2009,Anual,2009-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,46621.0
Baja California,2010,T1,2010-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,44212.0
Baja California,2010,T2,2010-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,46101.0
Baja California,2010,T3,2010-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,47610.0
Baja California,2010,T4,2010-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48938.0
Baja California,2010,6 Meses,2010-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,45157.0
Baja California,2010,9 Meses,2010-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,45974.0
Baja California,2010,Anual,2010-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,46715.0
Baja California,2011,T1,2011-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,47236.0
Baja California,2011,T2,2011-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48321.0
Baja California,2011,T3,2011-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48495.0
Baja California,2011,T4,2011-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,50180.0
Baja California,2011,6 Meses,2011-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,47779.0
Baja California,2011,9 Meses,2011-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48017.0
Baja California,2011,Anual,2011-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48558.0
Baja California,2012,T1,2012-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48275.0
Baja California,2012,T2,2012-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48972.0
Baja California,2012,T3,2012-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,46962.0
Baja California,2012,T4,2012-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,51086.0
Baja California,2012,6 Meses,2012-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48624.0
Baja California,2012,9 Meses,2012-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48070.0
Baja California,2012,Anual,2012-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48824.0
Baja California,2013,T1,2013-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48775.0
Baja California,2013,T2,2013-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,53058.0
Baja California,2013,T3,2013-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48323.0
Baja California,2013,T4,2013-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,51716.0
Baja California,2013,6 Meses,2013-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,50917.0
Baja California,2013,9 Meses,2013-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,50052.0
Baja California,2013,Anual,2013-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,50468.0
Baja California,2014,T1,2014-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,43597.0
Baja California,2014,T2,2014-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,47274.0
Baja California,2014,T3,2014-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48243.0
Baja California,2014,T4,2014-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,47217.0
Baja California,2014,6 Meses,2014-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,45436.0
Baja California,2014,9 Meses,2014-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,46371.0
Baja California,2014,Anual,2014-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,46583.0
Baja California,2015,T1,2015-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,49290.0
Baja California,2015,T2,2015-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,52910.0
Baja California,2015,T3,2015-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,54189.0
Baja California,2015,T4,2015-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,56017.0
Baja California,2015,6 Meses,2015-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,51100.0
Baja California,2015,9 Meses,2015-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,52130.0
Baja California,2015,Anual,2015-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,53102.0
Baja California,2016,T1,2016-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,53130.0
Baja California,2016,T2,2016-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,55577.0
Baja California,2016,T3,2016-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,54163.0
Baja California,2016,T4,2016-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,54661.0
Baja California,2016,6 Meses,2016-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,54354.0
Baja California,2016,9 Meses,2016-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,54290.0
Baja California,2016,Anual,2016-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,54383.0
Baja California,2017,T1,2017-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,49478.0
Baja California,2017,T2,2017-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,50826.0
Baja California,2017,T3,2017-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,50860.0
Baja California,2017,T4,2017-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,55517.0
Baja California,2017,6 Meses,2017-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,50152.0
Baja California,2017,9 Meses,2017-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,50388.0
Baja California,2017,Anual,2017-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,51670.0
Baja California,2018,T1,2018-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,53998.0
Baja California,2018,T2,2018-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,56688.0
Baja California,2018,T3,2018-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,56873.0
Baja California,2018,T4,2018-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,60781.0
Baja California,2018,6 Meses,2018-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,55343.0
Baja California,2018,9 Meses,2018-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,55853.0
Baja California,2018,Anual,2018-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,57085.0
Baja California,2019,T1,2019-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,52982.0
Baja California,2019,T2,2019-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,56470.0
Baja California,2019,T3,2019-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,53040.0
Baja California,2019,T4,2019-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,52128.0
Baja California,2019,6 Meses,2019-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,54726.0
Baja California,2019,9 Meses,2019-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,54164.0
Baja California,2019,Anual,2019-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,53655.0
Baja California,2020,T1,2020-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,53887.0
Baja California,2020,T2,2020-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,43082.0
Baja California,2020,T3,2020-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,47677.0
Baja California,2020,T4,2020-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,51870.0
Baja California,2020,6 Meses,2020-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48485.0
Baja California,2020,9 Meses,2020-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48215.0
Baja California,2020,Anual,2020-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,49129.0
Baja California,2021,T1,2021-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,55934.0
Baja California,2021,T2,2021-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,57759.0
Baja California,2021,T3,2021-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,61119.0
Baja California,2021,T4,2021-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,65420.0
Baja California,2021,6 Meses,2021-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,56847.0
Baja California,2021,9 Meses,2021-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,58271.0
Baja California,2021,Anual,2021-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,60058.0
Baja California,2022,T1,2022-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,59645.0
Baja California,2022,T2,2022-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,63336.0
Baja California,2022,T3,2022-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,62825.0
Baja California,2022,T4,2022-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,67534.0
Baja California,2022,6 Meses,2022-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,61491.0
Baja California,2022,9 Meses,2022-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,61935.0
Baja California,2022,Anual,2022-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,63335.0
